Trial,TraderTypes,TotalProfit
trial0445,ZIC,835.0
trial0446,MarketMaker,3580.0
trial0446,ZIC,797.0
trial0447,MarketMaker,2627.0
trial0447,ZIC,941.0
trial0448,MarketMaker,2769.0
trial0448,ZIC,890.0
trial0449,MarketMaker,3661.0
trial0449,ZIC,912.0
trial0450,MarketMaker,2610.0
trial0450,ZIC,660.0
trial0451,MarketMaker,2600.0
trial0451,ZIC,829.0
trial0452,MarketMaker,2772.0
trial0452,ZIC,934.0
trial0453,MarketMaker,2876.0
trial0453,ZIC,876.0
trial0454,MarketMaker,2922.0
trial0454,ZIC,767.0
trial0455,MarketMaker,2385.0
trial0455,ZIC,1042.0
trial0456,MarketMaker,2951.0
trial0456,ZIC,805.0
trial0457,MarketMaker,2675.0
trial0457,ZIC,1119.0
trial0458,MarketMaker,3427.0
trial0458,ZIC,730.0
trial0459,MarketMaker,2979.0
trial0459,ZIC,1080.0
trial0460,MarketMaker,2852.0
trial0460,ZIC,431.0
trial0461,MarketMaker,2848.0
trial0461,ZIC,1280.0
trial0462,MarketMaker,2704.0
trial0462,ZIC,907.0
trial0463,MarketMaker,2209.0
trial0463,ZIC,1274.0
trial0464,MarketMaker,2549.0
trial0464,ZIC,1077.0
trial0465,MarketMaker,2516.0
trial0465,ZIC,772.0
trial0466,MarketMaker,3227.0
trial0466,ZIC,794.0
trial0467,MarketMaker,3151.0
trial0467,ZIC,1093.0
trial0468,MarketMaker,2507.0
trial0468,ZIC,825.0
trial0469,MarketMaker,2797.0
trial0469,ZIC,862.0
trial0470,MarketMaker,2201.0
trial0470,ZIC,941.0
trial0471,MarketMaker,3747.0
trial0471,ZIC,843.0
trial0472,MarketMaker,2852.0
trial0472,ZIC,1150.0
trial0473,MarketMaker,2540.0
trial0473,ZIC,353.0
trial0474,MarketMaker,3125.0
trial0474,ZIC,748.0
trial0475,MarketMaker,2996.0
trial0475,ZIC,465.0
trial0476,MarketMaker,3065.0
trial0476,ZIC,622.0
trial0477,MarketMaker,3052.0
trial0477,ZIC,588.0
trial0478,MarketMaker,1699.0
trial0478,ZIC,1030.0
trial0479,MarketMaker,2173.0
trial0479,ZIC,814.0
trial0480,MarketMaker,2242.0
trial0480,ZIC,969.0
trial0481,MarketMaker,3511.0
trial0481,ZIC,1051.0
trial0482,MarketMaker,3280.0
trial0482,ZIC,830.0
trial0483,MarketMaker,2930.0
trial0483,ZIC,681.0
trial0484,MarketMaker,2127.0
trial0484,ZIC,941.0
trial0485,MarketMaker,2963.0
trial0485,ZIC,695.0
trial0486,MarketMaker,2999.0
trial0486,ZIC,424.0
trial0487,MarketMaker,2509.0
trial0487,ZIC,760.0
trial0488,MarketMaker,3616.0
trial0488,ZIC,1197.0
trial0489,MarketMaker,3096.0
trial0489,ZIC,790.0
trial0490,MarketMaker,2126.0
trial0490,ZIC,1413.0
trial0491,MarketMaker,2307.0
trial0491,ZIC,1105.0
trial0492,MarketMaker,2478.0
trial0492,ZIC,830.0
trial0493,MarketMaker,2388.0
trial0493,ZIC,894.0
trial0494,MarketMaker,2172.0
trial0494,ZIC,899.0
trial0495,MarketMaker,4430.0
trial0495,ZIC,726.0
trial0496,MarketMaker,4138.0
trial0496,ZIC,700.0
trial0497,MarketMaker,2960.0
trial0497,ZIC,998.0
trial0498,MarketMaker,3782.0
trial0498,ZIC,482.0
trial0499,MarketMaker,3319.0
trial0499,ZIC,991.0
trial0500,MarketMaker,2330.0
trial0500,ZIC,1046.0
trial0501,MarketMaker,2129.0
trial0501,ZIC,1314.0
trial0502,MarketMaker,2460.0
trial0502,ZIC,1024.0
trial0503,MarketMaker,3598.0
trial0503,ZIC,572.0
trial0504,MarketMaker,2243.0
trial0504,ZIC,1128.0
trial0505,MarketMaker,2596.0
trial0505,ZIC,799.0
trial0506,MarketMaker,2917.0
trial0506,ZIC,1209.0
trial0507,MarketMaker,2236.0
trial0507,ZIC,575.0
trial0508,MarketMaker,2794.0
trial0508,ZIC,1017.0
trial0509,MarketMaker,3043.0
trial0509,ZIC,767.0
trial0510,MarketMaker,3682.0
trial0510,ZIC,238.0
trial0511,MarketMaker,3098.0
trial0511,ZIC,1109.0
trial0512,MarketMaker,3159.0
trial0512,ZIC,891.0
trial0513,MarketMaker,3440.0
trial0513,ZIC,678.0
trial0514,MarketMaker,1566.0
trial0514,ZIC,1479.0
trial0515,MarketMaker,2326.0
trial0515,ZIC,1368.0
trial0516,MarketMaker,2926.0
trial0516,ZIC,415.0
trial0517,MarketMaker,3189.0
trial0517,ZIC,765.0
trial0518,MarketMaker,3211.0
trial0518,ZIC,1061.0
trial0519,MarketMaker,3064.0
trial0519,ZIC,895.0
trial0520,MarketMaker,3098.0
trial0520,ZIC,918.0
trial0521,MarketMaker,1968.0
trial0521,ZIC,1139.0
trial0522,MarketMaker,2805.0
trial0522,ZIC,796.0
trial0523,MarketMaker,3301.0
trial0523,ZIC,1420.0
trial0524,MarketMaker,3184.0
trial0524,ZIC,1092.0
trial0525,MarketMaker,2764.0
trial0525,ZIC,814.0
trial0526,MarketMaker,3137.0
trial0526,ZIC,1189.0
trial0527,MarketMaker,2605.0
trial0527,ZIC,867.0
trial0528,MarketMaker,2731.0
trial0528,ZIC,918.0
trial0529,MarketMaker,2472.0
trial0529,ZIC,885.0
trial0530,MarketMaker,3034.0
trial0530,ZIC,965.0
trial0531,MarketMaker,2303.0
trial0531,ZIC,638.0
trial0532,MarketMaker,2718.0
trial0532,ZIC,1161.0
trial0533,MarketMaker,2802.0
trial0533,ZIC,176.0
trial0534,MarketMaker,2765.0
trial0534,ZIC,741.0
trial0535,MarketMaker,2562.0
trial0535,ZIC,987.0
trial0536,MarketMaker,2577.0
trial0536,ZIC,998.0
trial0537,MarketMaker,2937.0
trial0537,ZIC,1028.0
trial0538,MarketMaker,2735.0
trial0538,ZIC,744.0
trial0539,MarketMaker,2348.0
trial0539,ZIC,701.0
trial0540,MarketMaker,2756.0
trial0540,ZIC,1064.0
trial0541,MarketMaker,2938.0
trial0541,ZIC,1190.0
trial0542,MarketMaker,2255.0
trial0542,ZIC,1134.0
trial0543,MarketMaker,2597.0
trial0543,ZIC,862.0
trial0544,MarketMaker,3281.0
trial0544,ZIC,811.0
trial0545,MarketMaker,2076.0
trial0545,ZIC,779.0
trial0546,MarketMaker,2980.0
trial0546,ZIC,721.0
trial0547,MarketMaker,1830.0
trial0547,ZIC,1126.0
trial0548,MarketMaker,2256.0
trial0548,ZIC,421.0
trial0549,MarketMaker,2162.0
trial0549,ZIC,696.0
trial0550,MarketMaker,2490.0
trial0550,ZIC,677.0
trial0551,MarketMaker,2340.0
trial0551,ZIC,1068.0
trial0552,MarketMaker,3330.0
trial0552,ZIC,986.0
trial0553,MarketMaker,2258.0
trial0553,ZIC,1029.0
trial0554,MarketMaker,3484.0
trial0554,ZIC,518.0
trial0555,MarketMaker,2876.0
trial0555,ZIC,316.0
trial0556,MarketMaker,2933.0
trial0556,ZIC,1124.0
trial0557,MarketMaker,2779.0
trial0557,ZIC,743.0
trial0558,MarketMaker,2293.0
trial0558,ZIC,949.0
trial0559,MarketMaker,2618.0
trial0559,ZIC,506.0
trial0560,MarketMaker,2578.0
trial0560,ZIC,959.0
trial0561,MarketMaker,2848.0
trial0561,ZIC,960.0
trial0562,MarketMaker,3035.0
trial0562,ZIC,629.0
trial0563,MarketMaker,3031.0
trial0563,ZIC,828.0
trial0564,MarketMaker,2979.0
trial0564,ZIC,873.0
trial0565,MarketMaker,2766.0
trial0565,ZIC,829.0
trial0566,MarketMaker,2319.0
trial0566,ZIC,873.0
trial0567,MarketMaker,3141.0
trial0567,ZIC,650.0
trial0568,MarketMaker,2243.0
trial0568,ZIC,1429.0
trial0569,MarketMaker,2693.0
trial0569,ZIC,829.0
trial0570,MarketMaker,3106.0
trial0570,ZIC,636.0
trial0571,MarketMaker,2642.0
trial0571,ZIC,633.0
trial0572,MarketMaker,2607.0
trial0572,ZIC,1071.0
trial0573,MarketMaker,2612.0
trial0573,ZIC,606.0
trial0574,MarketMaker,2986.0
trial0574,ZIC,914.0
trial0575,MarketMaker,3265.0
trial0575,ZIC,524.0
trial0576,MarketMaker,3004.0
trial0576,ZIC,235.0
trial0577,MarketMaker,2816.0
trial0577,ZIC,720.0
trial0578,MarketMaker,2566.0
trial0578,ZIC,790.0
trial0579,MarketMaker,2935.0
trial0579,ZIC,1057.0
trial0580,MarketMaker,2696.0
trial0580,ZIC,549.0
trial0581,MarketMaker,2512.0
trial0581,ZIC,1156.0
trial0582,MarketMaker,3456.0
trial0582,ZIC,662.0
trial0583,MarketMaker,3263.0
trial0583,ZIC,579.0
trial0584,MarketMaker,3071.0
trial0584,ZIC,458.0
trial0585,MarketMaker,2430.0
trial0585,ZIC,524.0
trial0586,MarketMaker,3175.0
trial0586,ZIC,937.0
trial0587,MarketMaker,2949.0
trial0587,ZIC,710.0
trial0588,MarketMaker,2382.0
trial0588,ZIC,746.0
trial0589,MarketMaker,2604.0
trial0589,ZIC,821.0
trial0590,MarketMaker,2643.0
trial0590,ZIC,1140.0
trial0591,MarketMaker,2882.0
trial0591,ZIC,771.0
trial0592,MarketMaker,2403.0
trial0592,ZIC,1379.0
trial0593,MarketMaker,3606.0
trial0593,ZIC,869.0
trial0594,MarketMaker,2429.0
trial0594,ZIC,1115.0
trial0595,MarketMaker,3265.0
trial0595,ZIC,915.0
trial0596,MarketMaker,3853.0
trial0596,ZIC,698.0
trial0597,MarketMaker,3105.0
trial0597,ZIC,1229.0
trial0598,MarketMaker,3225.0
trial0598,ZIC,1028.0
trial0599,MarketMaker,1924.0
trial0599,ZIC,749.0
trial0600,MarketMaker,3665.0
trial0600,ZIC,1105.0
trial0601,MarketMaker,3302.0
trial0601,ZIC,485.0
trial0602,MarketMaker,2899.0
trial0602,ZIC,840.0
trial0603,MarketMaker,2921.0
trial0603,ZIC,385.0
trial0604,MarketMaker,3070.0
trial0604,ZIC,650.0
trial0605,MarketMaker,2230.0
trial0605,ZIC,1125.0
trial0606,MarketMaker,3065.0
trial0606,ZIC,1535.0
trial0607,MarketMaker,2933.0
trial0607,ZIC,752.0
trial0608,MarketMaker,2390.0
trial0608,ZIC,1007.0
trial0609,MarketMaker,2303.0
trial0609,ZIC,818.0
trial0610,MarketMaker,2139.0
trial0610,ZIC,1125.0
trial0611,MarketMaker,2859.0
trial0611,ZIC,595.0
trial0612,MarketMaker,2419.0
trial0612,ZIC,822.0
trial0613,MarketMaker,1992.0
trial0613,ZIC,1080.0
trial0614,MarketMaker,2289.0
trial0614,ZIC,879.0
trial0615,MarketMaker,3113.0
trial0615,ZIC,1090.0
trial0616,MarketMaker,2560.0
trial0616,ZIC,1342.0
trial0617,MarketMaker,2747.0
trial0617,ZIC,754.0
trial0618,MarketMaker,2359.0
trial0618,ZIC,595.0
trial0619,MarketMaker,2508.0
trial0619,ZIC,961.0
trial0620,MarketMaker,2267.0
trial0620,ZIC,808.0
trial0621,MarketMaker,3568.0
trial0621,ZIC,186.0
trial0622,MarketMaker,2984.0
trial0622,ZIC,645.0
trial0623,MarketMaker,2930.0
trial0623,ZIC,1115.0
trial0624,MarketMaker,2490.0
trial0624,ZIC,1222.0
trial0625,MarketMaker,3295.0
trial0625,ZIC,450.0
trial0626,MarketMaker,3038.0
trial0626,ZIC,1091.0
trial0627,MarketMaker,2837.0
trial0627,ZIC,723.0
trial0628,MarketMaker,2230.0
trial0628,ZIC,716.0
trial0629,MarketMaker,2876.0
trial0629,ZIC,879.0
trial0630,MarketMaker,3971.0
trial0630,ZIC,897.0
trial0631,MarketMaker,3304.0
trial0631,ZIC,728.0
trial0632,MarketMaker,3097.0
trial0632,ZIC,780.0
trial0633,MarketMaker,2571.0
trial0633,ZIC,803.0
trial0634,MarketMaker,2518.0
trial0634,ZIC,609.0
trial0635,MarketMaker,2868.0
trial0635,ZIC,1040.0
trial0636,MarketMaker,2270.0
trial0636,ZIC,1005.0
trial0637,MarketMaker,2568.0
trial0637,ZIC,732.0
trial0638,MarketMaker,3746.0
trial0638,ZIC,1519.0
trial0639,MarketMaker,2603.0
trial0639,ZIC,1092.0
trial0640,MarketMaker,3032.0
trial0640,ZIC,1037.0
trial0641,MarketMaker,2729.0
trial0641,ZIC,1181.0
trial0642,MarketMaker,2637.0
trial0642,ZIC,986.0
trial0643,MarketMaker,2142.0
trial0643,ZIC,508.0
trial0644,MarketMaker,2953.0
trial0644,ZIC,755.0
trial0645,MarketMaker,2712.0
trial0645,ZIC,597.0
trial0646,MarketMaker,2654.0
trial0646,ZIC,1150.0
trial0647,MarketMaker,2704.0
trial0647,ZIC,1021.0
trial0648,MarketMaker,3496.0
trial0648,ZIC,322.0
trial0649,MarketMaker,2815.0
trial0649,ZIC,996.0
trial0650,MarketMaker,2274.0
trial0650,ZIC,476.0
trial0651,MarketMaker,2696.0
trial0651,ZIC,535.0
trial0652,MarketMaker,3343.0
trial0652,ZIC,830.0
trial0653,MarketMaker,3003.0
trial0653,ZIC,1335.0
trial0654,MarketMaker,2589.0
trial0654,ZIC,695.0
trial0655,MarketMaker,2280.0
trial0655,ZIC,1009.0
trial0656,MarketMaker,2261.0
trial0656,ZIC,579.0
trial0657,MarketMaker,2983.0
trial0657,ZIC,966.0
trial0658,MarketMaker,2911.0
trial0658,ZIC,1631.0
trial0659,MarketMaker,3724.0
trial0659,ZIC,815.0
trial0660,MarketMaker,2801.0
trial0660,ZIC,449.0
trial0661,MarketMaker,2878.0
trial0661,ZIC,999.0
trial0662,MarketMaker,3300.0
trial0662,ZIC,484.0
trial0663,MarketMaker,2457.0
trial0663,ZIC,636.0
trial0664,MarketMaker,2690.0
trial0664,ZIC,1063.0
trial0665,MarketMaker,2498.0
trial0665,ZIC,1063.0
trial0666,MarketMaker,2733.0
trial0666,ZIC,959.0
trial0667,MarketMaker,2440.0
trial0667,ZIC,1137.0
trial0668,MarketMaker,2358.0
trial0668,ZIC,1019.0
trial0669,MarketMaker,3322.0
trial0669,ZIC,495.0
trial0670,MarketMaker,2613.0
trial0670,ZIC,1453.0
trial0671,MarketMaker,2969.0
trial0671,ZIC,444.0
trial0672,MarketMaker,3499.0
trial0672,ZIC,613.0
trial0673,MarketMaker,2138.0
trial0673,ZIC,941.0
trial0674,MarketMaker,2627.0
trial0674,ZIC,758.0
trial0675,MarketMaker,3171.0
trial0675,ZIC,375.0
trial0676,MarketMaker,1863.0
trial0676,ZIC,933.0
trial0677,MarketMaker,2952.0
trial0677,ZIC,641.0
trial0678,MarketMaker,3093.0
trial0678,ZIC,1203.0
trial0679,MarketMaker,2954.0
trial0679,ZIC,1062.0
trial0680,MarketMaker,2896.0
trial0680,ZIC,864.0
trial0681,MarketMaker,2747.0
trial0681,ZIC,892.0
trial0682,MarketMaker,2580.0
trial0682,ZIC,683.0
trial0683,MarketMaker,3335.0
trial0683,ZIC,590.0
trial0684,MarketMaker,2869.0
trial0684,ZIC,675.0
trial0685,MarketMaker,3167.0
trial0685,ZIC,775.0
trial0686,MarketMaker,2589.0
trial0686,ZIC,677.0
trial0687,MarketMaker,2665.0
trial0687,ZIC,762.0
trial0688,MarketMaker,3194.0
trial0688,ZIC,612.0
trial0689,MarketMaker,2560.0
trial0689,ZIC,903.0
trial0690,MarketMaker,2982.0
trial0690,ZIC,912.0
trial0691,MarketMaker,2517.0
trial0691,ZIC,970.0
trial0692,MarketMaker,3235.0
trial0692,ZIC,585.0
trial0693,MarketMaker,3297.0
trial0693,ZIC,873.0
trial0694,MarketMaker,2482.0
trial0694,ZIC,1418.0
trial0695,MarketMaker,2150.0
trial0695,ZIC,508.0
trial0696,MarketMaker,2599.0
trial0696,ZIC,947.0
trial0697,MarketMaker,3177.0
trial0697,ZIC,716.0
trial0698,MarketMaker,2703.0
trial0698,ZIC,820.0
trial0699,MarketMaker,3270.0
trial0699,ZIC,884.0
trial0700,MarketMaker,2535.0
trial0700,ZIC,977.0
trial0701,MarketMaker,3275.0
trial0701,ZIC,1254.0
trial0702,MarketMaker,2076.0
trial0702,ZIC,795.0
trial0703,MarketMaker,2308.0
trial0703,ZIC,632.0
trial0704,MarketMaker,2826.0
trial0704,ZIC,790.0
trial0705,MarketMaker,3173.0
trial0705,ZIC,1246.0
trial0706,MarketMaker,3122.0
trial0706,ZIC,735.0
trial0707,MarketMaker,2482.0
trial0707,ZIC,437.0
trial0708,MarketMaker,2454.0
trial0708,ZIC,1033.0
trial0709,MarketMaker,2984.0
trial0709,ZIC,723.0
trial0710,MarketMaker,3063.0
trial0710,ZIC,808.0
trial0711,MarketMaker,2551.0
trial0711,ZIC,806.0
trial0712,MarketMaker,2409.0
trial0712,ZIC,1089.0
trial0713,MarketMaker,2298.0
trial0713,ZIC,499.0
trial0714,MarketMaker,3093.0
trial0714,ZIC,813.0
trial0715,MarketMaker,2066.0
trial0715,ZIC,798.0
trial0716,MarketMaker,3097.0
trial0716,ZIC,1244.0
trial0717,MarketMaker,2038.0
trial0717,ZIC,892.0
trial0718,MarketMaker,3275.0
trial0718,ZIC,1136.0
trial0719,MarketMaker,3276.0
trial0719,ZIC,1018.0
trial0720,MarketMaker,2483.0
trial0720,ZIC,1154.0
trial0721,MarketMaker,1896.0
trial0721,ZIC,1572.0
trial0722,MarketMaker,2363.0
trial0722,ZIC,1000.0
trial0723,MarketMaker,3447.0
trial0723,ZIC,839.0
trial0724,MarketMaker,3308.0
trial0724,ZIC,921.0
trial0725,MarketMaker,2478.0
trial0725,ZIC,1250.0
trial0726,MarketMaker,2500.0
trial0726,ZIC,938.0
trial0727,MarketMaker,2660.0
trial0727,ZIC,227.0
trial0728,MarketMaker,2699.0
trial0728,ZIC,1115.0
trial0729,MarketMaker,3212.0
trial0729,ZIC,826.0
trial0730,MarketMaker,3512.0
trial0730,ZIC,710.0
trial0731,MarketMaker,2714.0
trial0731,ZIC,625.0
trial0732,MarketMaker,3100.0
trial0732,ZIC,644.0
trial0733,MarketMaker,3368.0
trial0733,ZIC,836.0
trial0734,MarketMaker,2826.0
trial0734,ZIC,845.0
trial0735,MarketMaker,2865.0
trial0735,ZIC,1114.0
trial0736,MarketMaker,2829.0
trial0736,ZIC,666.0
trial0737,MarketMaker,2651.0
trial0737,ZIC,888.0
trial0738,MarketMaker,2800.0
trial0738,ZIC,760.0
trial0739,MarketMaker,2828.0
trial0739,ZIC,1284.0
trial0740,MarketMaker,2838.0
trial0740,ZIC,1072.0
trial0741,MarketMaker,2537.0
trial0741,ZIC,702.0
trial0742,MarketMaker,2903.0
trial0742,ZIC,1249.0
trial0743,MarketMaker,2082.0
trial0743,ZIC,915.0
trial0744,MarketMaker,2995.0
trial0744,ZIC,739.0
trial0745,MarketMaker,3502.0
trial0745,ZIC,945.0
trial0746,MarketMaker,2812.0
trial0746,ZIC,1013.0
trial0747,MarketMaker,3509.0
trial0747,ZIC,922.0
trial0748,MarketMaker,3261.0
trial0748,ZIC,1156.0
trial0749,MarketMaker,2473.0
trial0749,ZIC,753.0
trial0750,MarketMaker,3266.0
trial0750,ZIC,1255.0
trial0751,MarketMaker,2676.0
trial0751,ZIC,803.0
trial0752,MarketMaker,3072.0
trial0752,ZIC,804.0
trial0753,MarketMaker,2077.0
trial0753,ZIC,713.0
trial0754,MarketMaker,2676.0
trial0754,ZIC,995.0
trial0755,MarketMaker,2655.0
trial0755,ZIC,1132.0
trial0756,MarketMaker,3645.0
trial0756,ZIC,982.0
trial0757,MarketMaker,2054.0
trial0757,ZIC,682.0
trial0758,MarketMaker,3112.0
trial0758,ZIC,1419.0
trial0759,MarketMaker,2899.0
trial0759,ZIC,931.0
trial0760,MarketMaker,2699.0
trial0760,ZIC,937.0
trial0761,MarketMaker,2791.0
trial0761,ZIC,853.0
trial0762,MarketMaker,3050.0
trial0762,ZIC,721.0
trial0763,MarketMaker,2846.0
trial0763,ZIC,846.0
trial0764,MarketMaker,2435.0
trial0764,ZIC,536.0
trial0765,MarketMaker,2666.0
trial0765,ZIC,652.0
trial0766,MarketMaker,2273.0
trial0766,ZIC,1199.0
trial0767,MarketMaker,3151.0
trial0767,ZIC,862.0
trial0768,MarketMaker,2729.0
trial0768,ZIC,516.0
trial0769,MarketMaker,2950.0
trial0769,ZIC,580.0
trial0770,MarketMaker,2701.0
trial0770,ZIC,1281.0
trial0771,MarketMaker,3070.0
trial0771,ZIC,594.0
trial0772,MarketMaker,3743.0
trial0772,ZIC,943.0
trial0773,MarketMaker,2622.0
trial0773,ZIC,901.0
trial0774,MarketMaker,2195.0
trial0774,ZIC,449.0
trial0775,MarketMaker,3306.0
trial0775,ZIC,922.0
trial0776,MarketMaker,2708.0
trial0776,ZIC,1161.0
trial0777,MarketMaker,2091.0
trial0777,ZIC,1287.0
trial0778,MarketMaker,3825.0
trial0778,ZIC,1111.0
trial0779,MarketMaker,3544.0
trial0779,ZIC,1007.0
trial0780,MarketMaker,3005.0
trial0780,ZIC,843.0
trial0781,MarketMaker,3105.0
trial0781,ZIC,870.0
trial0782,MarketMaker,3518.0
trial0782,ZIC,1122.0
trial0783,MarketMaker,2960.0
trial0783,ZIC,947.0
trial0784,MarketMaker,2597.0
trial0784,ZIC,495.0
trial0785,MarketMaker,2627.0
trial0785,ZIC,872.0
trial0786,MarketMaker,2624.0
trial0786,ZIC,1155.0
trial0787,MarketMaker,2520.0
trial0787,ZIC,1336.0
trial0788,MarketMaker,2795.0
trial0788,ZIC,704.0
trial0789,MarketMaker,2521.0
trial0789,ZIC,846.0
trial0790,MarketMaker,2056.0
trial0790,ZIC,1320.0
trial0791,MarketMaker,2954.0
trial0791,ZIC,1102.0
trial0792,MarketMaker,2880.0
trial0792,ZIC,1016.0
trial0793,MarketMaker,2301.0
trial0793,ZIC,1524.0
trial0794,MarketMaker,2896.0
trial0794,ZIC,621.0
trial0795,MarketMaker,2222.0
trial0795,ZIC,754.0
trial0796,MarketMaker,3162.0
trial0796,ZIC,789.0
trial0797,MarketMaker,2802.0
trial0797,ZIC,867.0
trial0798,MarketMaker,2352.0
trial0798,ZIC,1014.0
trial0799,MarketMaker,2149.0
trial0799,ZIC,1110.0
trial0800,MarketMaker,2715.0
trial0800,ZIC,1062.0
trial0801,MarketMaker,3213.0
trial0801,ZIC,957.0
trial0802,MarketMaker,3107.0
trial0802,ZIC,664.0
trial0803,MarketMaker,3024.0
trial0803,ZIC,711.0
trial0804,MarketMaker,2293.0
trial0804,ZIC,1376.0
trial0805,MarketMaker,2613.0
trial0805,ZIC,696.0
trial0806,MarketMaker,2562.0
trial0806,ZIC,712.0
trial0807,MarketMaker,3018.0
trial0807,ZIC,690.0
trial0808,MarketMaker,3045.0
trial0808,ZIC,1212.0
trial0809,MarketMaker,2478.0
trial0809,ZIC,360.0
trial0810,MarketMaker,2778.0
trial0810,ZIC,1169.0
trial0811,MarketMaker,3360.0
trial0811,ZIC,827.0
trial0812,MarketMaker,3013.0
trial0812,ZIC,1266.0
trial0813,MarketMaker,2965.0
trial0813,ZIC,859.0
trial0814,MarketMaker,1968.0
trial0814,ZIC,805.0
trial0815,MarketMaker,3277.0
trial0815,ZIC,897.0
trial0816,MarketMaker,2123.0
trial0816,ZIC,792.0
trial0817,MarketMaker,3016.0
trial0817,ZIC,1187.0
trial0818,MarketMaker,2497.0
trial0818,ZIC,999.0
trial0819,MarketMaker,2705.0
trial0819,ZIC,581.0
trial0820,MarketMaker,3492.0
trial0820,ZIC,722.0
trial0821,MarketMaker,2970.0
trial0821,ZIC,827.0
trial0822,MarketMaker,2772.0
trial0822,ZIC,830.0
trial0823,MarketMaker,3237.0
trial0823,ZIC,1212.0
trial0824,MarketMaker,2763.0
trial0824,ZIC,1235.0
trial0825,MarketMaker,2849.0
trial0825,ZIC,950.0
trial0826,MarketMaker,3329.0
trial0826,ZIC,1194.0
trial0827,MarketMaker,2889.0
trial0827,ZIC,940.0
trial0828,MarketMaker,3901.0
trial0828,ZIC,852.0
trial0829,MarketMaker,2650.0
trial0829,ZIC,1045.0
trial0830,MarketMaker,2487.0
trial0830,ZIC,1013.0
trial0831,MarketMaker,2119.0
trial0831,ZIC,640.0
trial0832,MarketMaker,2620.0
trial0832,ZIC,778.0
trial0833,MarketMaker,3056.0
trial0833,ZIC,593.0
trial0834,MarketMaker,2545.0
trial0834,ZIC,964.0
trial0835,MarketMaker,2725.0
trial0835,ZIC,908.0
trial0836,MarketMaker,2337.0
trial0836,ZIC,1044.0
trial0837,MarketMaker,2483.0
trial0837,ZIC,817.0
trial0838,MarketMaker,2993.0
trial0838,ZIC,544.0
trial0839,MarketMaker,2584.0
trial0839,ZIC,799.0
trial0840,MarketMaker,2560.0
trial0840,ZIC,933.0
trial0841,MarketMaker,3430.0
trial0841,ZIC,781.0
trial0842,MarketMaker,2374.0
trial0842,ZIC,549.0
trial0843,MarketMaker,2985.0
trial0843,ZIC,805.0
trial0844,MarketMaker,2618.0
trial0844,ZIC,1258.0
trial0845,MarketMaker,3188.0
trial0845,ZIC,1005.0
trial0846,MarketMaker,2568.0
trial0846,ZIC,1020.0
trial0847,MarketMaker,2533.0
trial0847,ZIC,1025.0
trial0848,MarketMaker,2396.0
trial0848,ZIC,1085.0
trial0849,MarketMaker,2814.0
trial0849,ZIC,932.0
trial0850,MarketMaker,3066.0
trial0850,ZIC,1014.0
trial0851,MarketMaker,2730.0
trial0851,ZIC,827.0
trial0852,MarketMaker,3110.0
trial0852,ZIC,851.0
trial0853,MarketMaker,2730.0
trial0853,ZIC,1006.0
trial0854,MarketMaker,2827.0
trial0854,ZIC,629.0
trial0855,MarketMaker,1980.0
trial0855,ZIC,737.0
trial0856,MarketMaker,3233.0
trial0856,ZIC,637.0
trial0857,MarketMaker,2561.0
trial0857,ZIC,884.0
trial0858,MarketMaker,3295.0
trial0858,ZIC,1414.0
trial0859,MarketMaker,2818.0
trial0859,ZIC,1040.0
trial0860,MarketMaker,2660.0
trial0860,ZIC,988.0
trial0861,MarketMaker,2443.0
trial0861,ZIC,893.0
trial0862,MarketMaker,2712.0
trial0862,ZIC,1046.0
trial0863,MarketMaker,2599.0
trial0863,ZIC,976.0
trial0864,MarketMaker,2740.0
trial0864,ZIC,820.0
trial0865,MarketMaker,2275.0
trial0865,ZIC,1228.0
trial0866,MarketMaker,2843.0
trial0866,ZIC,1020.0
trial0867,MarketMaker,2644.0
trial0867,ZIC,1083.0
trial0868,MarketMaker,2395.0
trial0868,ZIC,1257.0
trial0869,MarketMaker,3050.0
trial0869,ZIC,592.0
trial0870,MarketMaker,2770.0
trial0870,ZIC,1298.0
trial0871,MarketMaker,2836.0
trial0871,ZIC,363.0
trial0872,MarketMaker,2921.0
trial0872,ZIC,1315.0
trial0873,MarketMaker,3181.0
trial0873,ZIC,1610.0
trial0874,MarketMaker,3236.0
trial0874,ZIC,852.0
trial0875,MarketMaker,2996.0
trial0875,ZIC,760.0
trial0876,MarketMaker,3674.0
trial0876,ZIC,1050.0
trial0877,MarketMaker,2657.0
trial0877,ZIC,654.0
trial0878,MarketMaker,2695.0
trial0878,ZIC,498.0
trial0879,MarketMaker,3051.0
trial0879,ZIC,926.0
trial0880,MarketMaker,2342.0
trial0880,ZIC,441.0
trial0881,MarketMaker,2020.0
trial0881,ZIC,1320.0
trial0882,MarketMaker,2571.0
trial0882,ZIC,1055.0
trial0883,MarketMaker,3020.0
trial0883,ZIC,1274.0
trial0884,MarketMaker,2846.0
trial0884,ZIC,833.0
trial0885,MarketMaker,2276.0
trial0885,ZIC,790.0
trial0886,MarketMaker,2687.0
trial0886,ZIC,976.0
trial0887,MarketMaker,2323.0
trial0887,ZIC,1326.0
trial0888,MarketMaker,2775.0
trial0888,ZIC,706.0
trial0889,MarketMaker,3083.0
trial0889,ZIC,597.0
trial0890,MarketMaker,3330.0
trial0890,ZIC,524.0
trial0891,MarketMaker,2758.0
